異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,劑量,規格,單複方,支付價,有效起日,有效迄日,藥商,廠商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,2023年數量,2023年數量(含包裹),2024年數量,2024年數量(含包裹),2025年數量,2025年數量(含包裹),2026年(1-6月)數量,2026年(1-6月)數量(含包裹),藥品代碼超連結,給付規定章節連結
,A0318011G0,"Ketosma Capsules 1mg (Ketotifen) ""Kojar""","""國嘉"" 克敵喘膠囊１毫克（可多替芬）",Ketotifen,1mg,,單方,0,1040201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Ketotifen,一般錠劑膠囊劑,1mg",R06AX17,,0,0,0,120,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031801,
,A031802100,"Nisipin Capsule 10mg ""C.H."" (Nifedipine)",耐心平膠囊１０公絲（尼非待平）,Nifedipine,10mg,,單方,0,910101,9991231,正和製藥股份有限公司,正和,正和製藥股份有限公司新營廠,膠囊劑,一般學名藥,"Nifedipine,一般錠劑膠囊劑,10mg",C08CA05,,0,4,0,0,0,15,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031802,
,A031824100,"Cimewell F.C. Tablets 400mg (Cimetidine) ""Kojar""","""國嘉"" 欣美胃膜衣錠400毫克",Cimetidine,400mg,,單方,0,1040201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膜衣錠,BA/BE學名藥,"Cimetidine,一般錠劑膠囊劑,400mg",A02BA01,7.1.,0,0,0,0,0,0,0,18,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031824,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A031825100,"Becasone Tablets 0.6mg (Betamethasone) ""Kojar""","""國嘉"" 倍嘉松錠0.6毫克(貝皮質醇)",Betamethasone,0.6mg,,單方,0,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Betamethasone,一般錠劑膠囊劑,600mcg",H02AB01,,0,1524.5,0,2954.5,0,2284.5,0,1473,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031825,
,A031828100,Caltrate Chewable Tablets,挺立鈣片,Calcium Carbonate 300mg+Vitamin D3 (=Cholecalciferol) 60IU,,,複方,0,950203,9991231,輝瑞生技股份有限公司,輝瑞,輝瑞生技股份有限公司新竹廠,錠劑,一般學名藥,"Calcium Carbonate 300mg+Vitamin D3 (=Cholecalciferol) 60IU,一般錠劑膠囊劑,",A12AX,3.3.4.,0,0,0,2,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031828,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.3.4._20000201_000.pdf
,A031829135,Lederscon Suspension,立達賜康懸液劑,Aluminum Hydroxide 66.8mg/ml+Dimethicone 7.34mg/ml+Magnesium Hydroxide 33.2mg/ml,,15ml,複方,0,940401,9991231,臺灣惠氏股份有限公司新竹廠,惠氏,輝瑞生技股份有限公司新竹廠,懸液劑,一般學名藥,"Dimethicone 7.34mg/ml+Aluminum Hydroxide 66.8mg/ml+Magnesium Hydroxide 33.2mg/ml,內服液劑,15ml",A02AF02,7.1.,0,9,0,0,0,1,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031829,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A031831100,"Ulecin Capsules 150mg (Clindamycin) ""Union""","""聯邦""優力勝膠囊１５０毫克（克林達黴素）",Clindamycin,150mg,,單方,0,1140601,9991231,聯邦化學製藥股份有限公司,聯邦,保瑞藥業股份有限公司,膠囊劑,一般學名藥,"Clindamycin,一般錠劑膠囊劑,150mg",J01FF01,10.1.,2531,7620,3698,8183,2219,4873.8,0,670,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031831,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A031833100,"Tranxamide Capsules ""H.S.""","""黃氏""傳明酸膠囊",Tranexamic Acid,500mg,,單方,3.72,1080401,9991231,黃氏製藥股份有限公司,黃氏,黃氏製藥股份有限公司,膠囊劑,一般學名藥,"Tranexamic Acid,一般錠劑膠囊劑,500mg",B02AA02,,1082,1630.5,491,672.5,410,437,78,114,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031833,
,A031837100,Poro Tablets 80mg (Acetaminophen),伯樂錠８０毫克（乙醯氨酚）,Acetaminophen,80mg,,單方,1.5,1120601,9991231,永信藥品工業股份有限公司,永信,永信藥品工業股份有限公司台中幼獅廠,錠劑,一般學名藥,"Acetaminophen,一般錠劑膠囊劑,80mg",N02BE01,1.1.10.,32191.2,335583.2,12409.3,211556.4,9531.1,162621.4,4150.5,60754,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031837,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.10._20230601.pdf
,A031840421,"Flulon Eye Drops 1mg/ml (Fluorometolone) ""Union""","""聯邦""福榮眼藥水1毫克/毫升(膚樂每爽)",Fluorometholone,1mg/ml,5ml,單方,0,1090501,9991231,聯邦化學製藥股份有限公司,聯邦,聯邦化學製藥股份有限公司,點眼液劑,一般學名藥,"Fluorometholone,眼用液劑,1mg/ml,5ml",S01BA07,,0,3,0,2,0,1,0,3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031840,
,A031846212,"Ulecin Injection 150Mg/Ml(Clindamycin)""Astar""","""安星""優力勝注射液150毫克/毫升（克林達黴素）",Clindamycin,150mg/ml,2ml,單方,15,1050401,9991231,安星製藥股份有限公司,安星,安星製藥股份有限公司,注射劑,一般學名藥,"Clindamycin,注射劑,300mg",J01FF01,10.1.,48,320,72,392,1,1,15,15,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031846,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,A031878209,"Dimen Injection 50mg/ml (Dimenhydrinate) ""Union""","""聯邦""待免暈注射液５０毫克/毫升（氯苯鹼二苯安明）",Dimenhydrinate,50mg/ml,1ml,單方,0,1050401,9991231,聯邦化學製藥股份有限公司,聯邦,安星製藥股份有限公司,注射劑,一般學名藥,"Dimenhydrinate,注射劑,50mg (= Diphenhyramine 25.00Mg)",R06AA02,,0,4,0,1,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031878,
,A031878221,"Dimen Injection 50mg/ml (Dimenhydrinate) ""Union""","""聯邦""待免暈注射液５０毫克/毫升（氯苯鹼二苯安明）",Dimenhydrinate,50mg/ml,5ml,單方,0,920301,9991231,聯邦化學製藥股份有限公司,聯邦,安星製藥股份有限公司,注射劑,一般學名藥,"Dimenhydrinate,注射劑,250mg (= Diphenhyramine 125.00Mg)",R06AA02,,0,15,0,27,0,14,0,5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031878,
,A031881500,"Votalin Suppository 12.5mg (Diclofenac Sodium) ""P.L.""",''培力''普他寧栓劑１２．５毫克（待克菲鈉）,Diclofenac,12.5mg,,單方,0,1000201,9991231,培力藥品工業股份有限公司,培力,培力藥品工業股份有限公司,栓劑,一般學名藥,"Diclofenac,栓劑,12.5mg",M01AB05,,0,3,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031881,
,A031892100,Zantac Tablets 150mg (Ranitidine Hydrochloride),"""葛蘭素"" 善胃得錠１５０公絲（鹽酸雷尼得定）",Ranitidine,150mg,,單方,0,940101,9991231,荷商葛蘭素史克藥廠股份有限公司台灣分公司,葛蘭素,聯亞生技開發股份有限公司新竹二廠,膜衣錠,研發廠,"Ranitidine,一般錠劑膠囊劑,150mg",A02BA02,7.1.,0,27,0,27,0,54,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031892,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A031896100,"Musco Tablets 3omg ""Standard""(Ambroxol Hydrochlorlde)","""生達""美舒咳錠３０毫克（鹽酸安布索）",Ambroxol,30mg,,單方,0,1010201,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,0,12080,0,21592.6,0,21937.6,0,6326.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031896,
,A0318961G0,"Musco Tablets 3omg ""Standard""(Ambroxol Hydrochlorlde)","""生達""美舒咳錠３０毫克（鹽酸安布索）",Ambroxol,30mg,,單方,0,1010201,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,112,331,0,327,0,234,0,186,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031896,
,A031907100,"Neoba Capsules 500mcg ""S.Y."" (Methyl Cobalamine)","""壽元""立爾霸膠囊５００微公克（甲鈷胺明）",Mecobalamin,500mcg,,單方,0,1040301,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,膠囊劑,一般學名藥,"Vitamin B12 (=Mecobalamin),一般錠劑膠囊劑,500mcg",B03BA05,"3.2.,3.2.1.",0,0,0,9,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031907,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2.1._20110801_000.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf"
,A031911100,"Dargen E.S.C. Tablets 5mg (Serratiopeptidase) ""Eayung""","""易陽"" 達健腸溶糖衣錠５公絲（鋸齒酵素）",Serrapeptase,5mg,,單方,0,1031101,9991231,易陽實業有限公司,易陽,永吉製藥股份有限公司,腸溶糖衣錠,一般學名藥,"Serrapeptase,一般錠劑膠囊劑,5mg",B06AA91,,0,57,0,76.5,0,45,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031911,
,A031912100,"Ambroxol Tablets 30mg ""Chinteng""","""井田""安布索錠30毫克",Ambroxol,30mg,,單方,0,1030901,9991231,井田國際醫藥廠股份有限公司,井田,井田國際醫藥廠股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,0,30,0,16,0,3009.5,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031912,
,A0319121G0,"Ambroxol Tablets 30mg ""Chinteng""","""井田""安布索錠30毫克",Ambroxol,30mg,,單方,0,1030901,9991231,井田國際醫藥廠股份有限公司,井田,井田國際醫藥廠股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,0,6,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031912,
,A031922338,"Indocin Cream 10mg/gm ""S.Y.""(Indomethacin)",淨炎乳膏１０公絲 公克（  美洒辛）,Indomethacin,10mg/gm,20gm,單方,24.3,1140401,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,乳膏劑,一般學名藥,"Indomethacin,外用軟膏劑,10mg/gm,20gm",M02AA23,1.1.1.,44,94,40,76,50,84,10,23,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031922,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.1.1._20200201.pdf
,A031931100,"Multivitamin S.C. Tablets ""Pine Lawer""","""柏理""康多維糖衣錠",Niacinamide 30mg+Pantothenate Calcium 10mg+Thiamine HCL(=Thiamine Chloride Hydrochloride) 6mg+Vitamin B12 5mcg+Vitamin B2 5mg+Vitamin B6 1mg,,,複方,0,950203,9991231,柏理貿易股份有限公司,柏理,盈盈生技製藥股份有限公司三峽廠,糖衣錠,一般學名藥,,A11BA,,0,21,0,9,0,39,0,18,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031931,
,A031932100,"Diamine Capsules 25mg ""Souriree""(Diphenhydramine Hcl)","""盈盈""鼻炎膠囊２５毫克(鹽酸二苯安明)",Diphenhydramine,25mg,,單方,0.39,840301,9991231,盈盈生技製藥股份有限公司三峽廠,盈盈,盈盈生技製藥股份有限公司三峽廠,膠囊劑,一般學名藥,"Diphenhydramine,一般錠劑膠囊劑,25mg",R06AA02,,883,1096,930,1220.5,1301.5,3851,601,837.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031932,
,A031933100,Souriree Comceb Capsules 1mg (Cyanocobalamin),"""盈盈""康血補維生素B12膠囊1公絲（氰鈷胺）",Vitamin B12 (=Cyanocobalamin),1mg,,單方,0,1111001,9991231,盈盈生技製藥股份有限公司三峽廠,盈盈,盈盈生技製藥股份有限公司三峽廠,膠囊劑,一般學名藥,"Vitamin B12 (=Cyanocobalamin),一般錠劑膠囊劑,1000mcg",B03BA01,3.2.,0,0,0,0,0,45,0,90,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031933,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf
,A031951100,"Diomin Tablets ""Kojar"" (Glibenclamide)",得胰健錠５公絲（格力本）,Glyburide,5mg,,單方,0,940101,9991231,國嘉製藥工業股份有限公司,國嘉,國嘉製藥工業股份有限公司,錠劑,一般學名藥,"Glyburide (=Glibenclamide),一般錠劑膠囊劑,5mg",A10BB01,5.1.,0,28,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031951,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=5.1._20250601.pdf
,A031964100,Doxaben Tablt 1mg (Doxazosin Mesylate),可迅錠１公絲（甲磺酸多薩坐辛）,Doxazosin,1mg,,單方,0,900101,9991231,輝瑞大藥廠股份有限公司,輝瑞,輝瑞大藥廠股份有限公司淡水廠,錠劑,研發廠,"Doxazosin,一般錠劑膠囊劑,1mg",C02CA04,,0,28,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031964,
,A031965100,Doxaben Tablets 2mg (Doxazosin Mesylate),可迅錠２公絲（甲磺酸多薩坐辛）,Doxazosin,2mg,,單方,0,900101,9991231,輝瑞大藥廠股份有限公司,輝瑞,輝瑞大藥廠股份有限公司淡水廠,錠劑,研發廠,"Doxazosin,一般錠劑膠囊劑,2mg",C02CA04,,0,0,0,0,0,3,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031965,
,A031966100,Doxaben Tablets 4mg (Doxazosin Mesylate),可迅錠４公絲（甲磺酸多薩坐辛）,Doxazosin,4mg,,單方,0,890401,9991231,輝瑞大藥廠股份有限公司,輝瑞,輝瑞大藥廠股份有限公司淡水廠,錠劑,研發廠,"Doxazosin,一般錠劑膠囊劑,4mg",C02CA04,,0,0,0,30,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031966,
,A031976500,"Stazol Vag. Supp. 150mg ""Standard""(Econazole)","""生達""速樂陰道栓劑150毫克（亦可那挫）",Econazole,150mg,,單方,0,990301,9991231,生達化學製藥股份有限公司,生達,培力藥品工業股份有限公司,栓劑,一般學名藥,"Econazole,陰道用錠劑膠囊劑,150mg",G01AF05,,0,0,0,4,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031976,
,A031978329,"Trinazole Cream ""Yung Chi""",得治黴乳膏,Econazole 10mg/gm+Triamcinolone 1mg/gm,,10gm,複方,0,1150201,9991231,永吉製藥股份有限公司,永吉,永吉製藥股份有限公司,乳膏劑,一般學名藥,"Triamcinolone 1mg/gm+Econazole 10mg/gm,外用軟膏劑,10gm",D01AC20,,0,0,0,4,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031978,
,A031983265,"Ditrose Injection 5％ ""S.Y."" (Dextrose)","""壽元""滴舒注射液５％（葡萄醣）",Dextrose,50mg/ml,250ml,單方,17.8,1030701,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,注射劑,一般學名藥,"Dextrose 50mg/ml+- Multivitamines,注射劑,200-250Ml",B05BA03,,1,1,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031983,
,A031983277,"Ditrose Injection 5％ ""S.Y."" (Dextrose)","""壽元""滴舒注射液５％（葡萄醣）",Dextrose,50mg/ml,500ml,單方,19.1,1030701,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,注射劑,一般學名藥,"Dextrose 50mg/ml+- Multivitamines,注射劑,251-500Ml",B05BA03,,0,1,0,0,1,5,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031983,
,A031988100,"Moturin Talbets 10mg ""Y.S."" (Domperidone)","""優生"" 免吐寧錠１０毫克（多普利杜）",Domperidone,10mg,,單方,0,1030301,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Domperidone,一般錠劑膠囊劑,10mg",A03FA03,,0,224.2,0,40.3,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031988,
,A031990100,"Fencaine Tablets 10mg ""Y.S.""(Oxethazaine)","""優生"" 芬康胃錠１０公絲（歐西拉因）",Oxethazaine,10mg,,單方,0,1030301,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Oxethazaine,一般錠劑膠囊劑,10mg",A02X,7.1.,0,0,0,18,0,104,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031990,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,A031991100,"Utelax Tablets 10mg ""Weidar""(Ritodrine Hydrochloride)","""衛達""優得舒錠１０毫克（鹽酸立特林）",Ritodrine,10mg,,單方,0,1030901,9991231,衛達化學製藥股份有限公司,衛達,衛達化學製藥股份有限公司,錠劑,一般學名藥,"Ritodrine,一般錠劑膠囊劑,10mg",G02CA01,,0,0,0,94.5,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031991,
,A031993100,"Besutin Tablets 6mg ""Y.S."" (Betahistine)","""優生""倍舒寧錠６公絲（貝他喜汀）",Betahistine,6mg,,單方,0,1030301,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Betahistine,一般錠劑膠囊劑,6mg",N07CA01,,0,4014,0,4135.5,0,2394,0,315,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031993,
,A031999100,"Mucobron Tablets 30mg (Ambroxol Hydrochloride) ""Weidar""","""衛達""痰可釋錠３０公絲（鹽酸安不索）",Ambroxol,30mg,,單方,0,1030901,9991231,衛達化學製藥股份有限公司,衛達,衛達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,0,553.5,0,253,0,358,0,71.7,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031999,
,A032000100,"Pentosin E.S.C.Tablets 100mg (Pentoxifylline) ""Kojar""","""國嘉""治栓腸溶糖衣錠100毫克（配妥西菲林）",Pentoxifylline,100mg,,單方,0,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,腸溶錠,一般學名藥,"Pentoxifylline,一般錠劑膠囊劑,100mg",C04AD03,2.8.1.,0,174,0,165,0,36,0,102,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032000,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
,A032001100,"Cosin Tablets 20mg ""Kojar"" (Noscapine)","""國嘉""咳欣錠２０毫克（諾司卡賓）",Noscapine,20mg,,單方,0.83,1110101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Noscapine,一般錠劑膠囊劑,20mg",R05DA07,,615532,3573910.6,874359.7,4335073.5,1036446.2,3999755.8,557476.6,1735211.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032001,
,A0320011G0,"Cosin Tablets 20mg ""Kojar"" (Noscapine)","""國嘉""咳欣錠２０毫克（諾司卡賓）",Noscapine,20mg,,單方,1.08,1110101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Noscapine,一般錠劑膠囊劑,20mg",R05DA07,,85785.4,160453.8,147594.9,256920.9,126872.6,216972.6,57590,97071.7,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032001,
,A032003100,"Naposin Tablets 250mg ""Kojar"" (Naproxen)","""國嘉""那柏生錠250毫克（那普洛仙）",Naproxen,250mg,,單方,0,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Naproxen,一般錠劑膠囊劑,250mg",M01AE02,,0,6,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032003,
,A032004100,"Miton F.C.Tablets 100mg ""Kojar""",敏痛膜衣錠１００公絲,Mepirizole,100mg,,單方,0,1090201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膜衣錠,一般學名藥,"Mepirizole,一般錠劑膠囊劑,100mg",M01AX91,,0,54,0,5,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032004,
,A032005348,Bifider Powder (Bifidobacterium),必惠賜粉末（雙乳桿菌）,Bifidobacterium,0.02gm/gm,50gm,單方,0,920301,9991231,丹華貿易股份有限公司,丹華,仁興化學製藥股份有限公司,散劑,一般學名藥,"Lactic Acid Bacteria,口服顆粒劑,1gm",A07FA01,7.3.2.,0,5188,0,2493.8,0,1067.5,0,333.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032005,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.3.2._20080801_000.pdf
,A032006321,"Cobesone Cream 0.5mg/g ""P.J.""","""北進""保膚健乳膏0.5毫克/公克",Clobetasol Propionate,0.5mg/gm,5gm,單方,10.9,1130401,9991231,北進國際有限公司,北進,大豐製藥股份有限公司,乳膏劑,一般學名藥,"Clobetasol Propionate,外用軟膏劑,0.5mg/gm,5gm",D07AD01,,615,721,632,711,702,816,369,403,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032006,
,A032006324,"Cobesone Cream 0.5mg/g ""P.J.""","""北進""保膚健乳膏0.5毫克/公克",Clobetasol Propionate,0.5mg/gm,7gm,單方,12.2,1130401,9991231,北進國際有限公司,北進,大豐製藥股份有限公司,乳膏劑,一般學名藥,"Clobetasol Propionate,外用軟膏劑,0.5mg/gm,7gm",D07AD01,,271,1737,214,1497,284,1460,0,125,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032006,
,A032006329,"Cobesone Cream 0.5mg/g ""P.J.""","""北進""保膚健乳膏0.5毫克/公克",Clobetasol Propionate,0.5mg/gm,10gm,單方,12.9,1130401,9991231,北進國際有限公司,北進,大豐製藥股份有限公司,乳膏劑,一般學名藥,"Clobetasol Propionate,外用軟膏劑,0.5mg/gm,10gm",D07AD01,,36,104,19,59,53,87,14,34,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032006,
,A032007100,Etoscol Tablets 0.5mg (Hexoprenaline),移喘可寧錠0.5毫克(赫索普納林),Hexoprenaline,500mcg,,單方,0,1020501,9991231,興南實業股份有限公司,興南,優生製藥廠股份有限公司,錠劑,一般學名藥,"Hexoprenaline,一般錠劑膠囊劑,500mcg",R03CC05,,0,6754,0,10082,0,4809,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032007,
